,4,1,0,2,3,5,6,8,7
FKBP7,25.0,139.0,81.0,13.0,4.0,3.0,22.0,0.0,2.0
PLEKHA3,158.0,222.0,580.0,62.0,127.0,45.0,52.0,9.0,6.0
TTN-AS1,25.0,32.0,91.0,9.0,19.0,11.0,5.0,2.0,1.0
TTN,22.0,65.0,131.0,2225.0,82.0,10.0,41.0,7.0,630.0
AC010680.3,0.0,5.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0
CCDC141,7.0,2.0,32.0,21.0,14.0,7.0,2.0,4.0,0.0
SESTD1,106.0,275.0,284.0,24.0,351.0,5.0,27.0,4.0,3.0
ZNF385B,0.0,0.0,3.0,39.0,2.0,0.0,0.0,0.0,7.0
CWC22,85.0,104.0,231.0,32.0,63.0,22.0,39.0,7.0,0.0
UBE2E3,96.0,262.0,435.0,279.0,118.0,43.0,54.0,9.0,23.0
LINC01934,1.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0
ITGA4,13.0,5.0,9.0,0.0,154.0,83.0,0.0,10.0,0.0
AC009962.1,6.0,1.0,14.0,1.0,8.0,0.0,1.0,0.0,0.0
SSFA2,192.0,60.0,313.0,18.0,144.0,7.0,19.0,1.0,6.0
PPP1R1C,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
PDE1A,35.0,203.0,114.0,11.0,14.0,0.0,15.0,0.0,1.0
DNAJC10,105.0,167.0,332.0,23.0,100.0,25.0,30.0,11.0,2.0
FRZB,142.0,35.0,263.0,21.0,29.0,0.0,48.0,0.0,1.0
NCKAP1,301.0,319.0,929.0,63.0,79.0,5.0,58.0,1.0,11.0
DUSP19,5.0,5.0,26.0,4.0,3.0,0.0,1.0,0.0,1.0
NUP35,21.0,34.0,71.0,10.0,8.0,9.0,5.0,3.0,3.0
AC096667.1,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,0.0
FSIP2,3.0,25.0,25.0,1.0,0.0,2.0,2.0,0.0,0.0
LINC01473,3.0,18.0,14.0,0.0,3.0,2.0,1.0,1.0,0.0
ZC3H15,234.0,411.0,949.0,211.0,267.0,124.0,119.0,31.0,24.0
ITGAV,76.0,162.0,200.0,16.0,69.0,5.0,8.0,1.0,5.0
FAM171B,15.0,86.0,100.0,4.0,1.0,0.0,4.0,0.0,2.0
CALCRL,73.0,338.0,755.0,20.0,45.0,3.0,17.0,1.0,3.0
TFPI,88.0,1740.0,422.0,62.0,54.0,5.0,104.0,0.0,6.0
GULP1,61.0,393.0,173.0,39.0,19.0,2.0,22.0,0.0,5.0
COL3A1,210.0,4250.0,1017.0,154.0,136.0,21.0,243.0,0.0,18.0
COL5A2,32.0,755.0,132.0,19.0,10.0,3.0,49.0,0.0,3.0
WDR75,32.0,68.0,121.0,12.0,20.0,9.0,15.0,3.0,0.0
SLC40A1,83.0,178.0,508.0,55.0,144.0,7.0,25.0,1.0,4.0
ASNSD1,76.0,170.0,271.0,132.0,47.0,38.0,36.0,5.0,19.0
ANKAR,14.0,62.0,72.0,8.0,9.0,1.0,4.0,0.0,0.0
OSGEPL1,12.0,16.0,33.0,16.0,3.0,2.0,4.0,0.0,0.0
ORMDL1,110.0,266.0,409.0,64.0,190.0,125.0,57.0,17.0,8.0
PMS1,25.0,78.0,99.0,14.0,16.0,5.0,13.0,4.0,3.0
C2orf88,3.0,2.0,10.0,22.0,0.0,0.0,4.0,0.0,7.0
MSTN,1.0,76.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0
HIBCH,42.0,93.0,149.0,67.0,38.0,18.0,29.0,4.0,8.0
INPP1,44.0,188.0,282.0,29.0,47.0,11.0,24.0,1.0,7.0
MFSD6,83.0,51.0,382.0,13.0,44.0,8.0,16.0,1.0,0.0
NEMP2,9.0,10.0,32.0,0.0,6.0,1.0,4.0,0.0,0.0
AC108047.1,5.0,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0
NAB1,93.0,75.0,241.0,9.0,139.0,5.0,22.0,2.0,0.0
GLS,137.0,319.0,713.0,23.0,327.0,122.0,59.0,24.0,6.0
STAT1,170.0,239.0,700.0,30.0,379.0,97.0,54.0,26.0,2.0
STAT4,0.0,3.0,14.0,1.0,33.0,87.0,0.0,0.0,0.0
MYO1B,218.0,107.0,930.0,36.0,117.0,1.0,39.0,0.0,2.0
NABP1,50.0,256.0,243.0,22.0,447.0,17.0,41.0,2.0,4.0
CAVIN2,1298.0,367.0,6841.0,174.0,330.0,20.0,260.0,1.0,13.0
TMEFF2,2.0,21.0,4.0,5.0,0.0,0.0,29.0,0.0,0.0
SLC39A10,92.0,159.0,288.0,12.0,59.0,26.0,51.0,5.0,3.0
STK17B,31.0,87.0,125.0,10.0,649.0,276.0,35.0,21.0,1.0
AC114760.2,2.0,4.0,6.0,1.0,33.0,21.0,1.0,4.0,0.0
HECW2,103.0,25.0,709.0,10.0,59.0,0.0,20.0,1.0,1.0
CCDC150,7.0,3.0,24.0,0.0,5.0,1.0,3.0,0.0,0.0
GTF3C3,37.0,58.0,103.0,17.0,25.0,9.0,4.0,2.0,2.0
PGAP1,13.0,33.0,57.0,2.0,13.0,17.0,2.0,6.0,0.0
ANKRD44,12.0,39.0,79.0,1.0,196.0,81.0,3.0,15.0,0.0
SF3B1,342.0,576.0,1317.0,118.0,574.0,181.0,112.0,29.0,13.0
COQ10B,74.0,212.0,326.0,56.0,157.0,92.0,58.0,7.0,2.0
HSPD1,261.0,451.0,1127.0,190.0,292.0,136.0,171.0,46.0,19.0
HSPE1,262.0,623.0,1014.0,537.0,337.0,259.0,207.0,72.0,47.0
MOB4,88.0,159.0,312.0,105.0,84.0,52.0,32.0,8.0,5.0
RFTN2,14.0,99.0,73.0,7.0,4.0,0.0,6.0,0.0,0.0
MARS2,3.0,6.0,9.0,4.0,1.0,5.0,0.0,0.0,1.0
PLCL1,56.0,14.0,185.0,19.0,23.0,6.0,6.0,0.0,6.0
SATB2,9.0,13.0,21.0,1.0,3.0,0.0,2.0,0.0,1.0
FTCDNL1,0.0,4.0,1.0,22.0,7.0,2.0,1.0,0.0,0.0
C2orf69,30.0,78.0,117.0,22.0,36.0,9.0,8.0,1.0,1.0
TYW5,14.0,18.0,50.0,4.0,11.0,7.0,2.0,2.0,0.0
MAIP1,23.0,52.0,86.0,31.0,19.0,13.0,7.0,1.0,2.0
SPATS2L,249.0,506.0,1150.0,113.0,123.0,16.0,420.0,2.0,12.0
KCTD18,12.0,35.0,66.0,13.0,17.0,7.0,5.0,1.0,1.0
SGO2,23.0,16.0,68.0,3.0,8.0,10.0,5.0,4.0,0.0
AOX1,2.0,119.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0
BZW1,266.0,689.0,1122.0,101.0,511.0,218.0,134.0,28.0,13.0
CLK1,159.0,327.0,592.0,46.0,370.0,130.0,81.0,18.0,7.0
PPIL3,13.0,42.0,50.0,18.0,39.0,22.0,14.0,6.0,2.0
NIF3L1,13.0,49.0,60.0,30.0,10.0,4.0,6.0,3.0,2.0
ORC2,21.0,38.0,78.0,13.0,12.0,10.0,8.0,3.0,2.0
FAM126B,46.0,74.0,155.0,4.0,50.0,29.0,10.0,6.0,1.0
NDUFB3,151.0,289.0,594.0,1398.0,250.0,71.0,66.0,23.0,85.0
CFLAR,434.0,412.0,2286.0,141.0,1392.0,98.0,81.0,23.0,18.0
CFLAR-AS1,3.0,0.0,10.0,0.0,15.0,2.0,2.0,0.0,0.0
CASP10,67.0,24.0,397.0,5.0,85.0,23.0,9.0,1.0,0.0
CASP8,19.0,30.0,154.0,3.0,63.0,63.0,8.0,6.0,0.0
TRAK2,93.0,49.0,396.0,9.0,61.0,20.0,26.0,3.0,5.0
STRADB,13.0,54.0,36.0,130.0,18.0,2.0,7.0,0.0,3.0
TMEM237,17.0,103.0,59.0,34.0,7.0,8.0,12.0,0.0,2.0
ALS2,24.0,31.0,96.0,9.0,15.0,3.0,5.0,2.0,1.0
FZD7,10.0,62.0,31.0,4.0,5.0,1.0,4.0,0.0,1.0
SUMO1,295.0,517.0,1201.0,327.0,259.0,133.0,91.0,27.0,30.0
NOP58,93.0,181.0,366.0,60.0,131.0,51.0,62.0,16.0,9.0
AC064836.3,11.0,10.0,56.0,5.0,4.0,1.0,2.0,0.0,0.0
BMPR2,298.0,210.0,1135.0,34.0,117.0,8.0,37.0,4.0,4.0
FAM117B,14.0,19.0,42.0,3.0,49.0,7.0,4.0,6.0,0.0
ICA1L,14.0,40.0,38.0,12.0,8.0,13.0,1.0,0.0,0.0
WDR12,16.0,32.0,79.0,23.0,23.0,14.0,10.0,0.0,2.0
CARF,6.0,21.0,41.0,5.0,4.0,3.0,3.0,0.0,1.0
NBEAL1,138.0,173.0,552.0,53.0,104.0,27.0,48.0,6.0,7.0
CYP20A1,70.0,149.0,267.0,21.0,53.0,38.0,21.0,6.0,1.0
ABI2,183.0,227.0,549.0,43.0,75.0,21.0,53.0,2.0,7.0
RAPH1,108.0,88.0,322.0,16.0,104.0,3.0,13.0,0.0,3.0
CD28,0.0,0.0,1.0,0.0,2.0,39.0,1.0,0.0,0.0
ICOS,1.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0
PARD3B,20.0,40.0,63.0,4.0,1.0,1.0,3.0,0.0,2.0
NRP2,5.0,25.0,326.0,9.0,53.0,0.0,5.0,1.0,0.0
INO80D,86.0,109.0,293.0,19.0,57.0,21.0,36.0,4.0,1.0
AC007383.2,2.0,4.0,17.0,5.0,3.0,0.0,3.0,0.0,0.0
NDUFS1,122.0,220.0,495.0,241.0,111.0,21.0,45.0,10.0,20.0
EEF1B2,963.0,1489.0,3313.0,2873.0,1729.0,1499.0,588.0,377.0,287.0
GPR1,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
ZDBF2,20.0,39.0,70.0,6.0,4.0,16.0,11.0,5.0,0.0
ADAM23,7.0,28.0,135.0,5.0,6.0,1.0,12.0,0.0,0.0
FASTKD2,24.0,56.0,120.0,36.0,28.0,15.0,14.0,0.0,4.0
KLF7,166.0,157.0,695.0,19.0,145.0,10.0,37.0,4.0,3.0
CREB1,140.0,142.0,522.0,40.0,127.0,23.0,34.0,10.0,6.0
METTL21A,26.0,25.0,131.0,25.0,53.0,13.0,6.0,4.0,3.0
CCNYL1,41.0,31.0,134.0,9.0,54.0,8.0,9.0,3.0,1.0
FZD5,7.0,10.0,57.0,3.0,5.0,2.0,3.0,1.0,2.0
PLEKHM3,18.0,31.0,73.0,8.0,24.0,3.0,7.0,2.0,2.0
IDH1,48.0,76.0,146.0,28.0,39.0,14.0,10.0,2.0,1.0
PIKFYVE,35.0,42.0,153.0,14.0,53.0,8.0,8.0,6.0,1.0
MAP2,80.0,14.0,182.0,6.0,18.0,1.0,12.0,1.0,0.0
RPE,28.0,65.0,95.0,10.0,33.0,4.0,14.0,2.0,0.0
KANSL1L,35.0,52.0,129.0,19.0,40.0,2.0,13.0,3.0,4.0
ACADL,1.0,31.0,3.0,7.0,1.0,0.0,9.0,0.0,2.0
MYL1,20.0,30.0,171.0,9587.0,59.0,7.0,60.0,0.0,2872.0
LANCL1-AS1,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,6.0
LANCL1,32.0,55.0,151.0,20.0,18.0,7.0,7.0,2.0,0.0
IKZF2,5.0,7.0,8.0,2.0,6.0,14.0,1.0,0.0,0.0
SPAG16,44.0,116.0,136.0,47.0,6.0,9.0,22.0,0.0,2.0
BARD1,39.0,34.0,124.0,19.0,27.0,8.0,13.0,2.0,2.0
ATIC,14.0,85.0,41.0,40.0,20.0,17.0,15.0,2.0,2.0
FN1,139.0,2279.0,295.0,98.0,42.0,13.0,134.0,0.0,7.0
PECR,5.0,20.0,34.0,10.0,16.0,4.0,9.0,2.0,2.0
XRCC5,345.0,509.0,1226.0,151.0,387.0,133.0,158.0,33.0,18.0
LINC01963,4.0,7.0,19.0,1.0,4.0,0.0,2.0,1.0,1.0
SMARCAL1,16.0,52.0,59.0,12.0,18.0,8.0,8.0,1.0,2.0
RPL37A,4196.0,6488.0,14799.0,8494.0,5524.0,3955.0,3002.0,1020.0,1055.0
IGFBP2,824.0,249.0,3771.0,131.0,223.0,19.0,173.0,3.0,12.0
IGFBP5,2069.0,2174.0,1892.0,266.0,195.0,14.0,1973.0,0.0,29.0
AC007563.2,3.0,14.0,8.0,2.0,0.0,0.0,12.0,0.0,0.0
TNS1,437.0,283.0,1496.0,64.0,131.0,4.0,48.0,2.0,8.0
CXCR2,1.0,3.0,7.0,0.0,5.0,12.0,1.0,0.0,0.0
ARPC2,551.0,917.0,2513.0,579.0,1716.0,695.0,157.0,134.0,100.0
GPBAR1,0.0,2.0,4.0,1.0,136.0,2.0,0.0,0.0,2.0
AAMP,102.0,187.0,360.0,88.0,92.0,30.0,36.0,6.0,4.0
PNKD,181.0,368.0,723.0,351.0,149.0,34.0,79.0,13.0,30.0
TMBIM1,99.0,200.0,444.0,42.0,125.0,32.0,26.0,6.0,7.0
SLC11A1,9.0,13.0,28.0,12.0,523.0,7.0,2.0,0.0,0.0
CTDSP1,166.0,234.0,644.0,48.0,175.0,64.0,46.0,11.0,6.0
AC021016.3,4.0,1.0,14.0,5.0,4.0,1.0,1.0,0.0,0.0
USP37,26.0,29.0,97.0,8.0,57.0,9.0,4.0,1.0,1.0
CNOT9,20.0,48.0,109.0,21.0,51.0,6.0,5.0,9.0,0.0
PLCD4,1.0,1.0,3.0,29.0,0.0,1.0,1.0,0.0,2.0
ZNF142,10.0,17.0,42.0,6.0,5.0,3.0,2.0,3.0,1.0
BCS1L,36.0,47.0,98.0,28.0,12.0,3.0,17.0,1.0,3.0
RNF25,14.0,45.0,45.0,7.0,9.0,5.0,1.0,1.0,1.0
STK36,1.0,9.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0
TTLL4,4.0,8.0,16.0,0.0,15.0,3.0,0.0,1.0,0.0
CYP27A1,16.0,357.0,97.0,39.0,43.0,1.0,11.0,0.0,4.0
PRKAG3,0.0,12.0,1.0,14.0,0.0,0.0,0.0,0.0,3.0
WNT6,33.0,3.0,51.0,2.0,1.0,0.0,2.0,0.0,0.0
SLC23A3,5.0,7.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0
CNPPD1,48.0,119.0,196.0,31.0,75.0,33.0,22.0,9.0,3.0
RETREG2,55.0,110.0,195.0,23.0,88.0,21.0,17.0,7.0,2.0
ZFAND2B,52.0,105.0,221.0,30.0,59.0,32.0,20.0,4.0,8.0
ANKZF1,14.0,30.0,75.0,11.0,18.0,19.0,7.0,0.0,0.0
GLB1L,1.0,20.0,14.0,4.0,7.0,0.0,1.0,0.0,1.0
STK16,20.0,55.0,71.0,14.0,32.0,9.0,10.0,5.0,1.0
TUBA4A,80.0,19.0,186.0,873.0,81.0,189.0,17.0,33.0,54.0
DNAJB2,43.0,143.0,166.0,116.0,64.0,13.0,17.0,4.0,13.0
DNPEP,77.0,132.0,306.0,95.0,62.0,18.0,25.0,9.0,8.0
DES,107.0,87.0,256.0,21719.0,124.0,5.0,251.0,1.0,1881.0
SPEG,18.0,8.0,10.0,44.0,3.0,1.0,8.0,0.0,3.0
GMPPA,16.0,65.0,61.0,18.0,37.0,7.0,12.0,6.0,0.0
CHPF,17.0,105.0,27.0,5.0,2.0,8.0,6.0,6.0,0.0
TMEM198,3.0,6.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0
OBSL1,30.0,51.0,66.0,15.0,4.0,0.0,18.0,0.0,2.0
STK11IP,5.0,5.0,22.0,0.0,24.0,6.0,3.0,0.0,0.0
EPHA4,69.0,27.0,236.0,7.0,18.0,10.0,6.0,1.0,1.0
FARSB,17.0,43.0,62.0,21.0,18.0,7.0,15.0,1.0,1.0
ACSL3,113.0,333.0,614.0,45.0,112.0,28.0,38.0,4.0,6.0
KCNE4,97.0,57.0,342.0,16.0,31.0,1.0,13.0,0.0,4.0
WDFY1,66.0,90.0,290.0,16.0,65.0,11.0,19.0,2.0,0.0
MRPL44,32.0,80.0,106.0,81.0,29.0,19.0,13.0,4.0,7.0
SERPINE2,41.0,185.0,37.0,7.0,2.0,2.0,1.0,1.0,0.0
FAM124B,18.0,7.0,68.0,1.0,5.0,0.0,1.0,1.0,0.0
CUL3,86.0,164.0,393.0,110.0,188.0,70.0,39.0,13.0,12.0
DOCK10,21.0,15.0,27.0,1.0,120.0,55.0,1.0,8.0,0.0
IRS1,9.0,93.0,31.0,57.0,2.0,0.0,3.0,0.0,4.0
RHBDD1,22.0,25.0,42.0,5.0,18.0,6.0,3.0,5.0,1.0
COL4A4,18.0,6.0,45.0,2.0,3.0,0.0,9.0,0.0,3.0
COL4A3,1.0,2.0,17.0,3.0,3.0,0.0,3.0,0.0,4.0
MFF,96.0,219.0,306.0,167.0,107.0,36.0,49.0,21.0,24.0
AGFG1,53.0,108.0,313.0,22.0,175.0,31.0,34.0,5.0,3.0
CCL20,4.0,4.0,6.0,3.0,3472.0,40.0,0.0,0.0,0.0
LINC01807,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PID1,2.0,582.0,27.0,13.0,108.0,2.0,0.0,0.0,1.0
TRIP12,143.0,179.0,570.0,39.0,206.0,42.0,47.0,5.0,6.0
FBXO36,2.0,15.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0
SLC16A14,25.0,4.0,61.0,2.0,4.0,2.0,1.0,0.0,0.0
SP110,159.0,157.0,887.0,11.0,301.0,69.0,35.0,28.0,3.0
SP140,0.0,1.0,2.0,0.0,26.0,27.0,0.0,20.0,0.0
SP140L,62.0,53.0,256.0,15.0,64.0,32.0,22.0,10.0,1.0
SP100,393.0,348.0,1663.0,70.0,315.0,125.0,66.0,25.0,4.0
CAB39,74.0,72.0,283.0,92.0,158.0,38.0,21.0,3.0,9.0
ITM2C,403.0,397.0,1109.0,62.0,77.0,18.0,66.0,64.0,2.0
PSMD1,130.0,207.0,479.0,95.0,131.0,25.0,48.0,4.0,17.0
ARMC9,2.0,10.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0
B3GNT7,0.0,0.0,0.0,0.0,6.0,22.0,0.0,1.0,0.0
NCL,518.0,783.0,1917.0,205.0,681.0,480.0,392.0,80.0,30.0
PTMA,6572.0,5208.0,22074.0,1121.0,6380.0,3703.0,2385.0,982.0,169.0
PDE6D,30.0,33.0,117.0,14.0,33.0,8.0,15.0,2.0,0.0
COPS7B,19.0,28.0,66.0,14.0,14.0,9.0,9.0,1.0,1.0
NPPC,1.0,80.0,8.0,5.0,0.0,1.0,21.0,0.0,0.0
DIS3L2,22.0,41.0,106.0,8.0,37.0,7.0,16.0,1.0,2.0
PRSS56,0.0,0.0,1.0,81.0,0.0,0.0,5.0,0.0,6.0
TIGD1,3.0,5.0,9.0,3.0,5.0,1.0,0.0,0.0,0.0
EIF4E2,57.0,194.0,243.0,86.0,188.0,26.0,39.0,14.0,20.0
EFHD1,270.0,881.0,737.0,52.0,90.0,5.0,32.0,0.0,7.0
GIGYF2,109.0,117.0,341.0,36.0,85.0,17.0,34.0,6.0,7.0
INPP5D,24.0,6.0,101.0,4.0,118.0,62.0,4.0,5.0,0.0
ATG16L1,12.0,17.0,47.0,10.0,12.0,8.0,3.0,1.0,1.0
DGKD,24.0,22.0,161.0,21.0,46.0,33.0,15.0,5.0,7.0
USP40,28.0,44.0,105.0,8.0,21.0,6.0,9.0,2.0,3.0
ARL4C,16.0,47.0,51.0,6.0,225.0,758.0,0.0,35.0,0.0
SH3BP4,69.0,29.0,169.0,2.0,13.0,1.0,3.0,4.0,0.0
AGAP1,57.0,135.0,230.0,11.0,15.0,6.0,18.0,0.0,0.0
IQCA1,1.0,9.0,57.0,2.0,0.0,0.0,3.0,0.0,1.0
ACKR3,85.0,1517.0,137.0,40.0,27.0,3.0,26.0,0.0,1.0
COPS8,64.0,169.0,226.0,180.0,45.0,31.0,32.0,3.0,16.0
COL6A3,74.0,4205.0,394.0,111.0,63.0,15.0,34.0,0.0,10.0
MLPH,1.0,11.0,32.0,2.0,0.0,0.0,3.0,0.0,0.0
RAB17,0.0,3.0,26.0,2.0,0.0,0.0,1.0,0.0,0.0
LRRFIP1,650.0,267.0,1855.0,204.0,1385.0,236.0,144.0,43.0,17.0
RBM44,5.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0
RAMP1,14.0,4.0,4.0,522.0,6.0,11.0,3.0,1.0,52.0
UBE2F,32.0,74.0,129.0,83.0,85.0,46.0,19.0,6.0,9.0
SCLY,4.0,10.0,18.0,2.0,2.0,3.0,0.0,0.0,0.0
KLHL30,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,2.0
ILKAP,36.0,97.0,178.0,69.0,33.0,30.0,28.0,6.0,16.0
HES6,3.0,22.0,34.0,52.0,9.0,31.0,17.0,0.0,10.0
PER2,48.0,182.0,151.0,25.0,34.0,9.0,26.0,2.0,1.0
TRAF3IP1,31.0,33.0,107.0,19.0,16.0,6.0,12.0,1.0,2.0
ASB1,10.0,28.0,29.0,23.0,13.0,3.0,4.0,1.0,1.0
TWIST2,1.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HDAC4,19.0,104.0,79.0,19.0,60.0,13.0,6.0,1.0,0.0
AC062017.1,5.0,10.0,36.0,2.0,1.0,4.0,2.0,0.0,1.0
NDUFA10,141.0,261.0,522.0,383.0,166.0,63.0,99.0,14.0,28.0
COPS9,299.0,724.0,1221.0,682.0,342.0,184.0,244.0,33.0,58.0
GPC1,4.0,61.0,14.0,53.0,2.0,0.0,32.0,0.0,10.0
ANKMY1,8.0,11.0,24.0,0.0,4.0,3.0,3.0,1.0,0.0
DUSP28,14.0,21.0,42.0,56.0,22.0,11.0,5.0,3.0,6.0
RNPEPL1,95.0,100.0,381.0,86.0,198.0,66.0,12.0,17.0,7.0
CAPN10-DT,5.0,10.0,20.0,0.0,7.0,2.0,0.0,0.0,0.0
CAPN10,12.0,38.0,82.0,11.0,21.0,10.0,6.0,2.0,0.0
GPR35,1.0,0.0,1.0,0.0,45.0,3.0,0.0,0.0,0.0
SNED1,5.0,64.0,37.0,4.0,10.0,2.0,29.0,2.0,0.0
MTERF4,47.0,94.0,170.0,52.0,23.0,44.0,11.0,9.0,1.0
PASK,0.0,2.0,6.0,0.0,2.0,33.0,1.0,0.0,0.0
PPP1R7,132.0,232.0,506.0,145.0,106.0,65.0,49.0,14.0,11.0
HDLBP,148.0,419.0,645.0,238.0,184.0,32.0,80.0,8.0,27.0
SEPT2,302.0,603.0,1248.0,121.0,280.0,63.0,127.0,15.0,16.0
FARP2,28.0,44.0,91.0,9.0,22.0,3.0,13.0,2.0,0.0
STK25,115.0,195.0,455.0,388.0,81.0,26.0,32.0,3.0,33.0
BOK,36.0,11.0,140.0,6.0,13.0,4.0,21.0,0.0,0.0
THAP4,36.0,60.0,137.0,73.0,23.0,16.0,15.0,2.0,9.0
ATG4B,25.0,64.0,169.0,31.0,70.0,21.0,18.0,3.0,1.0
DTYMK,47.0,134.0,235.0,22.0,40.0,23.0,18.0,12.0,2.0
ING5,32.0,83.0,107.0,28.0,32.0,18.0,17.0,2.0,0.0
D2HGDH,12.0,45.0,67.0,49.0,15.0,6.0,12.0,0.0,1.0
NEU4,2.0,2.0,3.0,7.0,12.0,0.0,16.0,0.0,0.0
AC131097.2,0.0,2.0,2.0,71.0,2.0,0.0,35.0,0.0,0.0
CHL1,1.0,33.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
CNTN4,20.0,69.0,58.0,3.0,7.0,0.0,2.0,0.0,1.0
TRNT1,28.0,44.0,148.0,16.0,25.0,7.0,11.0,1.0,3.0
CRBN,172.0,309.0,838.0,159.0,120.0,79.0,47.0,2.0,6.0
AC024060.1,2.0,3.0,12.0,0.0,2.0,1.0,2.0,1.0,0.0
SUMF1,31.0,130.0,101.0,9.0,64.0,4.0,8.0,0.0,2.0
SETMAR,16.0,34.0,41.0,20.0,5.0,3.0,6.0,1.0,4.0
ITPR1,52.0,26.0,135.0,6.0,63.0,13.0,6.0,7.0,1.0
EGOT,11.0,9.0,54.0,2.0,2.0,0.0,5.0,0.0,0.0
AC018816.1,2.0,10.0,19.0,4.0,1.0,4.0,9.0,0.0,0.0
BHLHE40,130.0,211.0,569.0,52.0,216.0,61.0,40.0,11.0,13.0
ARL8B,76.0,137.0,243.0,58.0,345.0,28.0,20.0,3.0,4.0
EDEM1,20.0,50.0,83.0,5.0,174.0,13.0,5.0,9.0,0.0
LMCD1-AS1,5.0,6.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0
LMCD1,222.0,199.0,906.0,1015.0,61.0,6.0,47.0,0.0,50.0
SSUH2,31.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
CAV3,2.0,26.0,4.0,192.0,4.0,0.0,7.0,0.0,21.0
RAD18,6.0,12.0,41.0,5.0,4.0,10.0,4.0,2.0,1.0
SRGAP3,1.0,3.0,5.0,2.0,14.0,0.0,1.0,0.0,0.0
THUMPD3-AS1,141.0,368.0,542.0,57.0,210.0,76.0,73.0,14.0,10.0
THUMPD3,35.0,92.0,157.0,60.0,35.0,4.0,19.0,2.0,4.0
SETD5,122.0,216.0,486.0,22.0,90.0,23.0,31.0,6.0,4.0
MTMR14,44.0,78.0,150.0,54.0,147.0,21.0,20.0,13.0,3.0
BRPF1,18.0,22.0,81.0,8.0,16.0,9.0,7.0,1.0,0.0
OGG1,30.0,70.0,119.0,11.0,19.0,8.0,11.0,1.0,0.0
CAMK1,104.0,141.0,361.0,15.0,135.0,4.0,15.0,0.0,4.0
TADA3,78.0,166.0,217.0,91.0,82.0,46.0,28.0,6.0,12.0
ARPC4,128.0,288.0,576.0,70.0,453.0,122.0,48.0,38.0,3.0
TTLL3,40.0,44.0,106.0,4.0,16.0,4.0,9.0,1.0,0.0
RPUSD3,28.0,59.0,93.0,71.0,33.0,13.0,10.0,0.0,8.0
JAGN1,59.0,171.0,278.0,60.0,55.0,17.0,30.0,3.0,6.0
IL17RE,10.0,19.0,29.0,9.0,3.0,3.0,3.0,0.0,0.0
IL17RC,26.0,89.0,93.0,14.0,21.0,3.0,11.0,0.0,1.0
CRELD1,39.0,75.0,169.0,19.0,13.0,4.0,9.0,0.0,2.0
PRRT3,7.0,19.0,37.0,3.0,2.0,3.0,1.0,2.0,0.0
PRRT3-AS1,2.0,3.0,3.0,21.0,0.0,0.0,3.0,0.0,2.0
EMC3,122.0,234.0,466.0,309.0,123.0,60.0,59.0,6.0,24.0
FANCD2,0.0,5.0,3.0,1.0,9.0,6.0,0.0,0.0,0.0
BRK1,371.0,629.0,1401.0,372.0,429.0,146.0,163.0,32.0,28.0
VHL,26.0,47.0,74.0,10.0,77.0,11.0,8.0,2.0,2.0
IRAK2,4.0,0.0,1.0,2.0,114.0,3.0,1.0,0.0,0.0
TATDN2,14.0,19.0,54.0,3.0,38.0,10.0,9.0,1.0,0.0
GHRL,2.0,5.0,11.0,2.0,20.0,2.0,1.0,0.0,0.0
GHRLOS,2.0,1.0,8.0,2.0,13.0,0.0,1.0,0.0,0.0
SEC13,39.0,210.0,228.0,53.0,82.0,27.0,31.0,9.0,6.0
SLC6A1,10.0,118.0,23.0,9.0,3.0,1.0,8.0,0.0,0.0
HRH1,12.0,44.0,13.0,0.0,38.0,0.0,2.0,0.0,0.0
ATG7,13.0,27.0,56.0,18.0,99.0,11.0,9.0,3.0,3.0
VGLL4,123.0,215.0,501.0,47.0,63.0,20.0,65.0,5.0,5.0
TAMM41,20.0,35.0,75.0,28.0,12.0,9.0,9.0,3.0,2.0
SYN2,14.0,6.0,92.0,1.0,2.0,0.0,0.0,0.0,0.0
TIMP4,253.0,204.0,1743.0,72.0,62.0,4.0,49.0,3.0,5.0
